row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,4.mzML Peak area,6.mzML Peak area,1.mzML Peak area,2.mzML Peak area,10.mzML Peak area,12.mzML Peak area,9.mzML Peak area,3.mzML Peak area,11.mzML Peak area,8.mzML Peak area,7.mzML Peak area,5.mzML Peak area,30.mzML Peak area,21.mzML Peak area,28.mzML Peak area,20.mzML Peak area,19.mzML Peak area,36.mzML Peak area,13.mzML Peak area,18.mzML Peak area,24.mzML Peak area,15.mzML Peak area,14.mzML Peak area,35.mzML Peak area,38.mzML Peak area,40.mzML Peak area,41.mzML Peak area,22.mzML Peak area,29.mzML Peak area,32.mzML Peak area,34.mzML Peak area,33.mzML Peak area,16.mzML Peak area,23.mzML Peak area,17.mzML Peak area,47.mzML Peak area,37.mzML Peak area,A20.mzML Peak area,42.mzML Peak area,A10.mzML Peak area,39.mzML Peak area,52.mzML Peak area,44.mzML Peak area,31.mzML Peak area,27.mzML Peak area,48.mzML Peak area,26.mzML Peak area,25.mzML Peak area,Blank_2.mzML Peak area,Blank_6.mzML Peak area,Blank_5.mzML Peak area,A12.mzML Peak area,A22.mzML Peak area,B12.mzML Peak area,54.mzML Peak area,A11.mzML Peak area,46.mzML Peak area,45.mzML Peak area,43.mzML Peak area,49.mzML Peak area,Blank_3.mzML Peak area,Blank_1.mzML Peak area,Blank_4.mzML Peak area,SixMix_3.mzML Peak area,SixMix_4.mzML Peak area,B22.mzML Peak area,B20.mzML Peak area,A21.mzML Peak area,51.mzML Peak area,B11.mzML Peak area,53.mzML Peak area,50.mzML Peak area,SixMix_1.mzML Peak area,SixMix_2.mzML Peak area,SixMix_0.mzML Peak area,SixMix_7.mzML Peak area,B10.mzML Peak area,A31.mzML Peak area,A32.mzML Peak area,B32.mzML Peak area,C11.mzML Peak area,B21.mzML Peak area,C10.mzML Peak area,SixMix_8.mzML Peak area,B31.mzML Peak area,SixMix_5.mzML Peak area,C30.mzML Peak area,B30.mzML Peak area,SixMix_9.mzML Peak area,SixMix_6.mzML Peak area,C22.mzML Peak area,C32.mzML Peak area,C12.mzML Peak area,C20.mzML Peak area,A30.mzML Peak area,C21.mzML Peak area,PoolQC_5.mzML Peak area,C31.mzML Peak area,PoolQC_2.mzML Peak area,PoolQC_6.mzML Peak area,PoolQC_12.mzML Peak area,PoolQC_11.mzML Peak area,PoolQC_8.mzML Peak area,PoolQC_1.mzML Peak area,PoolQC_10.mzML Peak area,PoolQC_3.mzML Peak area,PoolQC_4.mzML Peak area,PoolQC_7.mzML Peak area,PoolQC_9.mzML Peak area,
4850,419.35212117436333,4.768426,,,,,,,,,,,2665.2488,2032.0061,4386.5566,0,3885.1992,4395.8706,1793.393,2133.5994,2689.8367,1114.0913,1796.3127,5292.046,0,1292.6383,0,5020.287,0,1383.013,12884.565,2615.4485,11313.478,1732.4238,4861.2373,2547.0093,0,13133.534,15290.707,8874.75,0,3124.3667,4498.0337,7871.5684,1989.5918,18754.545,3478.7002,3028.2307,0,1640.3903,8530.979,0,0,682.0217,4160.322,5073.819,3374.709,770.8176,2075.161,4169.411,0,0,0,1290.8826,973.1782,11705.21,0,1767.8507,4375.9116,4888.469,1258.7592,4820.403,0,0,0,0,0,33917.953,13143.508,1068.5815,14655.486,9505.891,0,3446.4414,0,0,0,0,5929.6445,2236.1436,2389.0317,15925.012,322.53973,19101.402,1134.5549,0,23840.549,0,5142.087,27460.412,0,0,1133.6877,2183.294,776.7693,3946.736,1869.3683,2280.2834,9354.04,10022.828,8104.0396,8323.803,6522.703,5434.573,13610.015,10197.476,11482.645,12019.647,11703.014,11256.252,8302.441,
4069,420.2276527003661,4.0667706,,,,243,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46746.35,0,0,0,0,0,32213.67,0,4320.0967,23965.994,0,0,11629.804,46126.34,0,0,0,0,84676.21,0,635.11816,18265.72,364.99554,0,0,68044.98,0,0,65886.13,0,0,0,0,0,0,446.07547,52395.203,0,398.11194,54379.414,97164.58,75644.586,14792.896,0,0,0,0,0,83498.375,58585.668,0,13503.955,51793.14,0,18138.877,0,0,0,0,36650.5,880.7062,2239.177,106127.73,74973.15,99997.56,106283.86,0,111346.984,0,209279.4,129642.6,0,0,276420.06,173959.78,98132.125,162060.28,776.69965,204252.7,24957.822,302672.56,25917.975,32307.94,23646.977,25315.459,31393.61,26316.514,24941.04,27777.58,27255.002,25525.145,29037.445,
2655,420.2276934987639,3.2057076,,,,,,,,,,,0,0,0,0,1042.5144,0,34053.2,0,0,25675.115,13893.064,0,1035.2179,0,909.9163,0,0,141259.88,0,39305.16,0,0,0,148546.61,9336.341,10115.885,16304.674,0,980.6782,12365.477,147893.31,6104.843,17090.389,0,8622.349,190676.02,1577.5344,11463.823,12819.926,8629.997,11442.342,15068.236,179554.67,10656.09,16046.391,182395.39,24539.648,11533.039,0,0,0,8154.6665,5505.448,4193.622,5292.0347,7307.8457,192515.83,204870.8,181998.27,15065.301,0,0,0,365.37048,0,20808.25,7526.426,12709.532,17863.95,4458.6807,13403.861,11262.95,0,0,0,0,6072.7803,16681.686,20146.947,0,176216.45,10945.441,193118.88,0,9042.741,0,306056.78,0,0,0,273005.94,297928.38,185293.83,219799.55,19235.564,284325.84,22141.328,303224.3,64507.074,52604.82,46518.234,27364.66,64803.906,58028.777,43753.03,57012.562,58560.703,53758.16,53697.574,
2033,420.2490132008902,3.0035775,,,,,,,,,,,0,0,20306.514,15406.286,82373.57,34558.742,0,29568.072,62018.77,0,0,0,4052.2263,47523.93,800.26624,38933.797,68452.54,0,0,0,9641.176,2403.9802,2842.2812,0,13897.478,0,0,0,8367.058,0,0,0,5881.2725,9112.477,7691.692,0,13290.161,8103.483,0,2541.2046,9068.19,5256.6772,0,0,12495.65,0,8144.275,0,0,0,0,4186.7974,4492.129,0,15705.357,4188.855,0,4443.699,0,0,0,0,0,0,0,0,0,6544.9985,0,0,7790.5503,0,0,0,0,0,0,10556.191,11187.873,0,4732.9126,0,7094.1025,0,4341.002,0,45272.152,0,0,0,10278.801,11389.781,5090.466,13654.07,9839.894,15751.723,27103.566,23364.502,12757.418,43538.277,13755.469,31541.482,34778.004,7401.0957,17046.926,19303.691,11129.935,51298.484,24303.047,
3942,420.24904867391746,3.9930224,,,,,,,,,,,1564.4807,11482.872,533.1696,1091.2249,2178.6042,819.578,0,454.4257,1045.041,0,0,12515.559,0,2737.471,0,2305.6543,1866.755,0,8629.335,0,7460.9414,8733.436,3419.3208,0,0,0,0,6080.1553,0,0,0,0,0,14849.041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,886.9807,0,861.69476,1451.1223,3919.1284,960.8662,0,1317.3165,1021.33887,964.84045,1058.792,1449.3732,2490.587,
4201,420.258683014667,4.1719446,,,,,,,,,,,0,0,14316.547,9134.9795,15152.941,14945.059,0,9417.597,10193.484,0,0,0,0,15600.41,0,12858.399,15905.931,0,0,0,0,0,0,0,705.0199,0,0,0,657.8657,0,0,0,0,0,0,0,0,1900.8057,0,1319.3878,2439.9878,414.90872,0,0,0,0,0,0,0,0,0,8757.573,10158.36,0,6898.009,8993.004,0,0,0,0,0,0,0,0,0,0,0,5100.935,0,0,0,0,0,0,0,0,0,21149.588,20626.266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18416.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3283,420.27223124265913,3.5690353,,,,513,,,,,,,13221.954,5028.206,24257.492,12148.858,29350.217,28502.016,3886.4448,25297.023,30144.549,0,0,9370.236,5373.723,23913.035,1463.9478,25338.883,31808.855,0,13906.886,1346.5786,15983.244,13133.921,19437.645,0,4181.7886,1018.28754,337.77966,31674.402,4688.719,2242.633,0,3245.5928,0,17275.092,2415.7,0,5394.208,0,0,0,3504.4033,2350.1577,0,7607.212,1715.3176,0,5401.9995,5447.8564,0,0,0,0,0,0,1227.2092,0,0,0,0,230.39418,0,0,0,0,0,0,0,0,1705.4529,0,1285.4465,334.3211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14870.425,0,10154.462,8508.493,5837.7705,4341.395,3024.7957,10844.479,3857.2637,7260.9854,10382.622,5495.7856,4465.328,
2365,420.2727560206187,3.10958,,,,,,,,,,,22990.162,3577.939,0,0,0,0,0,0,0,0,0,13277.014,0,0,0,0,0,0,23420.33,0,46112.508,12817.78,50884.668,0,0,2728.7354,18677.682,71722.67,0,7527.8306,0,2227.7183,0,17727.104,0,0,0,0,20492.834,0,0,0,0,16657.379,0,0,0,0,0,0,0,0,0,3692.29,0,0,0,0,0,9067.052,0,0,0,0,0,30222.271,29935.133,0,32229.24,27990.537,488.63745,0,0,0,0,0,15933.287,0,0,128291.03,0,76587.32,0,0,19397.69,0,0,36137.324,0,0,0,0,0,0,0,0,17375.4,0,24718.176,10498.275,0,0,15066.538,15242.585,0,12062.934,40261.27,28018.346,6531.554,
6917,420.3103006516004,6.096536,,,,,,,,,,,1518.7959,1874.5146,0,0,0,0,0,0,1028.7852,0,0,1659.8674,0,1216.158,0,0,6136.0166,0,4510.8623,0,11320.992,7675.382,6608.018,0,0,0,314.22046,7750.8867,0,530.3257,0,0,0,12671.539,0,0,0,0,0,0,0,0,0,1208.3918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,303.44492,0,0,0,0,0,0,0,0,373.63544,0,0,284.76422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1243.3567,0,0,0,0,0,0,0,0,0,0,0,
4415,420.3216658289501,4.3340597,,,,,,,,,,,112470.73,104369.12,0,0,0,0,0,0,0,0,0,118028.836,0,0,0,0,0,0,54493.188,0,47192.914,103998.875,91624.586,0,0,36412.402,23236.605,58062.72,0,104467.16,0,44309.543,0,38291.348,0,0,0,0,17653.414,0,0,0,0,42138.406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27597.986,0,0,0,0,0,0,0,0,22950.877,0,0,80719.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2040.5963,0,3879.3108,0,0,0,0,0,0,
6377,420.33728437940874,5.6474695,,,,5,,,,,,,23314.514,44907.824,0,0,0,0,59173.297,4941.629,7548.251,5507.5776,10567.148,66991.66,3073.9414,0,3475.4138,0,4505.3945,55529.703,40922.477,52309.695,106981.414,50782.53,24640.646,39355.598,6916.2026,54774.574,111449.88,29666.53,2537.414,95904.73,96409.95,30315.73,10937.623,39945.844,20728.996,77023.75,2811.7612,17299.701,48555.133,14598.34,8608.954,8772.306,70568.99,44844.883,12383.525,39872.63,11190.107,31398.75,0,0,0,6475.594,11114.287,30086.076,7268.3384,6476.1953,109177.73,76962.95,35125.57,57874.98,0,0,0,0,0,157120.62,72326.62,9133.59,91793.1,88242.375,18999.053,31930.49,0,0,0,0,43021.453,15115.742,7001.91,21227.809,98664.69,116875.72,85649.36,0,81348.92,0,86083.67,26208.785,0,0,47160.45,30386.46,48588.137,26841.594,22294.746,86244.47,93091.48,46835.09,10595.986,63247.066,62598.383,102341.91,91524.58,76655.48,69057.95,40823.258,57077.332,118518.02,57608.316,
7602,420.34661452355425,6.4961505,,,,,,,,,,,0,4692.9863,0,0,0,0,0,0,0,0,0,20864.277,0,0,0,0,0,0,14602.973,0,42538.684,55617.277,8026.9053,0,0,1656.5713,572.70996,8683.703,0,6366.2334,0,23481.41,0,16572.12,0,0,0,0,0,0,0,0,0,6735.324,0,0,0,0,0,0,0,0,0,16367.349,0,0,0,0,0,6363.264,0,0,0,0,0,3330.35,34107.73,0,1328.9004,20136.545,0,3355.6575,0,0,0,0,32937.098,0,0,3591.4072,0,1916.365,0,0,35374.277,0,0,16290.859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6847,420.34671579335804,6.074233,,,,,,,,,,,0,22955.451,0,0,0,0,0,0,0,0,0,34345.832,0,0,0,0,0,2244.685,2566.0662,0,50973.04,34188.297,4837.637,1838.0934,0,13540.041,5421.1025,16310.637,0,84160.914,0,41819.074,0,57663.625,0,0,0,0,2528.8052,0,0,0,0,12737.728,0,801.7874,0,0,0,0,0,0,0,68644.63,0,0,0,0,4703.213,59767.152,0,0,0,0,0,53156.242,63240.445,0,1944.2191,37994.99,0,65640.11,0,0,0,0,22379.1,0,0,9374.24,888.98,3963.5198,1394.3213,0,35071.438,0,2444.8767,55503.023,0,0,0,0,0,0,0,0,0,0,0,0,40056.188,22903.477,11175.945,7102.1245,14338.676,0,0,0,19343.104,
5978,420.36808565582885,5.4120474,,,,,,,,,,,1955.2046,13725.396,29494.342,57687.203,40799.78,48145.074,9245.554,13334.738,14106.846,34176.484,9014.892,11998.822,1458.0927,17724.494,400.96875,16766.598,19020.855,13915.89,5194.667,9646.957,10720.117,41423.406,41983.37,8977.016,12378.875,1344.7614,0,70060.836,5187.6226,19860.014,8521.049,7767.732,35927.74,21804.676,8916.796,375.847,521.7419,1407.1948,0,936.4035,7447.03,6660.8735,1914.2787,7149.6226,9918.1045,8217.295,9417.295,4339.8267,0,0,0,1866.0005,1020.4592,0,15561.097,5703.9033,717.10706,1225.7189,1798.9635,4195.4707,0,0,0,0,0,3380.8818,0,10835.148,0,0,3814.635,5049.6997,0,0,0,0,0,11146.138,2555.9385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25822.584,0,1066.8523,0,1919.8201,4013.8784,25964.87,14126.636,8855.312,20043.09,15013.556,12003.695,2237.5803,13717.27,7006.7495,
3778,421.1534729208746,3.8836467,,,,,,,,,,,0,0,0,0,0,0,43903.676,0,0,40863.17,43999.92,0,0,0,0,0,0,71992.195,0,71775.73,0,0,0,57750.863,0,0,0,0,0,0,75272.8,0,56988.277,0,62376.305,82706.75,0,0,0,0,0,0,61260.316,0,114279.44,58952.883,93437.97,95751.11,0,0,0,0,0,0,0,0,66877.56,97952.28,68086.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49467.203,0,63991.113,0,0,0,158711.7,0,0,0,161369.53,146393.03,64816.082,105689.17,0,139132.78,60587.19,168837.61,65080.14,77127.01,55081.312,71300.43,72533.555,54869.316,62233.76,57289.586,60809.33,66668.21,60405.51,
1035,421.1676245173335,2.3164248,,,,523,,,,,,,0,0,0,0,0,0,22129.014,0,0,15680.48,18282.08,0,0,0,0,0,0,24772.215,0,27419.852,0,0,0,30160.639,0,0,0,0,0,0,12267.521,0,23974.012,0,27902.955,37936.098,0,0,0,0,0,0,21142.297,0,31010.033,26215.203,37095.027,36794.5,0,0,0,0,0,0,0,0,33562.145,41257.24,27132.404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1451.6328,85751.266,0,157977.97,0,1411.3596,0,265695.5,1784.3923,0,0,255286.66,244154.12,199775.12,307026.94,0,265362.97,117130.18,356943.06,115306.75,123500.34,62553.95,73688.41,123298.51,125960.9,75889.67,123282.75,120208.09,120290.805,99130.73,
2316,421.19778199960285,3.092393,,,,,,,,,,,0,0,0,0,0,0,48351.65,0,0,31441.805,9462.565,0,0,0,0,0,0,33246.664,0,66598.63,0,0,0,39782.71,0,0,0,0,0,0,24031.314,0,47556.715,0,57587.61,25370.61,0,0,0,0,0,0,17149.693,0,75681.95,29607.184,63416.895,62028.254,0,0,0,0,0,0,0,0,36829.44,12488.396,17248.781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6185.6777,0,17064.197,0,0,0,15511.97,0,0,0,0,38120.1,5055.2607,0,0,7604.2393,47985.805,0,48109.457,62894.316,34351.203,34636.605,42956.855,29061.344,49664.816,37171.26,50535.535,38600.32,38238.195,
9592,421.2319305973048,7.5837297,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2036.2552,0,0,0,0,0,0,0,0,0,0,0,89590.91,373618.38,0,0,0,0,0,0,0,0,0,0,6393.1816,0,22586.668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,371.17517,0,0,0,0,501.3742,0,0,0,0,0,
6051,421.2320061217595,5.461782,,,,,,,,,,,806.33997,0,0,0,0,0,2338.3281,0,0,0,0,0,1692.6134,0,0,0,0,0,680.301,800.5809,1470.8562,0,0,0,0,0,3776.23,0,0,0,0,0,0,0,1375.1296,0,0,0,0,0,0,0,0,0,0,0,0,11166.747,0,0,0,0,0,0,0,0,0,0,0,0,0,405.3375,0,176.4595,0,0,0,0,23486.434,0,0,0,0,0,0,0,0,0,0,0,0,703.0872,0,0,0,0,0,0,0,0,0,0,0,883.21814,0,15527.793,0,0,0,1884.79,0,0,1576.7537,0,0,1005.39594,3401.878,1707.6824,0,
9033,421.23204745931145,7.32635,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242.96892,0,0,0,0,0,0,0,0,3941.0442,0,0,0,0,0,0,0,0,0,0,0,8728.044,51395.57,0,0,0,0,0,0,0,0,0,0,7218.796,0,1094919.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,746.793,0,0,0,0,416.23895,0,0,0,0,0,
7584,421.253233363336,6.4793553,,,,,,,,,,,0,1874.3252,0,0,0,0,4415.6543,0,0,1379.4355,2009.0801,8529.63,0,0,0,0,0,4245.644,0,15347.49,0,6299.8027,0,15050.174,0,0,882.8253,0,1622.4581,3512.6948,6569.889,873.1415,8095.7993,2781.1094,6957.0146,9478.58,0,0,1060.1587,0,0,0,5807.4717,2733.1821,2301.5254,11324.535,6658.9575,4409.4814,0,0,0,0,0,0,0,0,8237.404,10560.858,15274.014,1917.3137,0,0,0,0,0,828.06696,0,0,0,0,0,1255.0778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1692,421.2587623287064,2.8073308,,,,256,,,,,,,117997.23,29298.367,0,0,0,0,313090.88,0,0,143073.88,154033.03,52691.69,3576.3325,0,0,664.1875,0,184358.36,122697.12,201522.16,182085.31,86420.234,195175.55,321827.84,1987.3857,86511.81,221711.48,319345.75,0,72386.13,206031.27,58157.598,127448.2,108506.22,267873.97,679812.06,808.4201,7226.623,199552.25,6536.5977,0,0,244853.44,155073.83,260719.84,185719.78,373547.8,617153.25,0,0,0,11168.654,646.1292,48653.25,0,4446.008,337259.84,348428.0,170340.14,86159.37,0,0,0,0,0,223332.12,93981.586,3869.956,267344.5,203105.39,0,79562.38,0,0,0,0,74982.34,13336.544,23411.51,534987.2,130019.44,367873.78,149331.23,0,229176.55,0,244113.61,302031.22,0,0,546759.3,224018.69,282095.53,262212.7,6459.213,372420.5,507319.2,446875.94,595654.06,592174.5,93096.19,224846.17,397343.7,636748.06,268190.7,668670.44,740821.4,508539.88,172342.6,
3653,421.269106324367,3.7855904,,,,,,,,,,,1175.4088,2413.6704,0,0,0,0,0,0,0,0,0,3753.6304,0,0,0,0,0,0,5158.229,0,9877.738,10593.788,4905.798,0,0,1126.8518,2737.204,3345.795,0,0,0,0,0,6388.163,0,0,0,0,534.6795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1527.2079,0,0,0,0,0,0,0,0,507.2755,0,0,580.65393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8197,421.29195439435415,6.872059,,,,271,,,,,,,0,0,269349.34,169578.22,423066.2,269563.16,4562.207,212298.56,277500.1,3717.0952,3453.1477,0,128935.14,415919.3,113512.1,343322.9,379460.78,0,15837.324,2168.4614,0,0,0,0,39152.082,0,0,0,105221.76,0,0,0,0,0,676.8279,0,46726.29,376465.22,0,255485.7,47523.918,63998.508,0,0,0,0,0,0,0,0,0,267345.28,426819.4,0,56595.727,248660.31,0,0,0,0,0,0,0,0,0,0,0,158569.0,0,0,90676.29,0,0,0,0,0,0,280797.9,257925.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,299177.2,0,91780.055,0,49639.676,86618.266,57878.477,66999.38,22039.246,46195.465,12218.301,19954.506,40554.69,33710.46,18706.953,
6980,421.2920355688195,6.148784,,,,,,,,,,,0,0,10333.064,4024.7615,13392.884,15136.138,0,18210.275,4512.0967,0,0,0,7246.792,5481.16,1962.3766,11535.232,16523.598,0,0,0,0,0,0,0,0,0,0,0,1091.6016,0,0,0,0,0,0,0,3103.0657,9429.394,0,4537.1904,1703.2654,727.85016,0,0,0,0,0,0,0,0,0,1827.4258,2953.9805,0,982.60486,5232.014,0,0,0,0,0,0,0,0,0,0,0,4173.6084,0,0,2411.6519,0,0,0,0,0,0,2346.4116,2899.1753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7419.0728,0,2707.5078,0,1804.3582,1554.2566,1563.5576,0,1510.0178,4553.574,3314.6428,1652.6681,0,2782.37,0,
6287,421.2920567059473,5.6332192,,,,,,,,,,,0,0,8443.313,2733.0806,5485.995,13295.258,0,9616.787,12345.441,0,0,0,3159.0967,5762.8823,3715.484,24943.488,5888.6064,0,0,0,0,0,0,0,1536.0168,0,0,0,4153.6426,0,0,0,0,0,0,0,1787.2817,4224.7705,0,6567.0684,3517.7021,2623.9192,0,0,0,0,0,0,0,0,0,3327.3223,13711.648,0,3256.8464,25735.488,0,0,0,0,0,0,0,0,0,0,0,7712.966,0,0,1499.1707,0,0,0,0,0,0,32646.934,43739.742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7863.041,0,0,0,1487.8838,0,0,0,0,0,0,0,0,0,0,
8492,421.29253922599196,6.965245,,,,,,,,,,,0,0,261076.83,182057.22,341693.84,358369.9,4562.207,320122.56,449437.62,3717.0952,3453.1477,0,117836.91,463782.56,105202.16,307403.62,409971.25,0,21074.182,2168.4614,0,0,0,0,35171.383,0,0,0,113307.12,0,0,0,0,0,676.8279,0,58178.832,307352.2,0,148242.28,44216.418,98807.055,0,0,0,0,0,0,0,0,0,177968.67,296485.38,0,122561.08,130134.414,0,0,0,0,0,0,0,0,0,0,0,162783.94,0,0,88657.95,0,0,0,0,0,0,185263.39,207360.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191580.92,0,61347.03,0,49639.676,81400.46,53240.797,62270.195,49560.26,77587.16,61539.44,62538.594,64993.133,71272.266,59662.84,
4652,421.31677547386334,4.5140386,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105039.03,64526.117,0,0,0,0,0,0,0,339854.1,79077.22,162339.61,39154.168,0,0,0,0,0,0,0,28306.197,0,39991.85,0,0,23766.373,20282.568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9242,421.328295730251,7.3427324,,,,,,,,,,,0,0,9423.349,2780.5557,2630.0103,8408.586,0,6553.495,5610.783,0,0,0,8809.651,6110.9624,4485.5894,8947.179,6346.4204,0,0,0,0,0,0,0,1866.8094,0,0,0,10855.56,0,0,0,0,0,0,0,3135.6836,6873.8086,0,4464.182,14415.373,8077.663,319.02292,0,0,0,0,0,0,0,0,8874.989,4452.6753,0,14642.8955,9908.98,0,223.56401,0,0,0,0,0,0,0,0,0,12952.328,0,0,2518.7905,0,0,0,10498.345,0,0,2024.219,4182.425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1879.1865,2084.4963,0,507.05753,0,373.69818,1011.30975,0,262.97052,684.1921,366.15924,0,579.1014,439.8506,567.2717,0,
3996,421.3307207609363,4.040779,,,,281,,,,,,,6310.4897,2329.179,0,0,0,0,494.69894,0,0,0,0,5401.8916,0,0,0,0,0,1462.9385,7413.243,0,12864.093,9544.147,6806.0205,0,0,13748.222,11349.603,14690.134,0,11953.736,1372.0249,6414.9688,1381.5503,18035.033,894.612,2469.6877,0,0,9960.51,0,0,0,585.1118,9305.064,2713.1711,0,577.35364,1607.5356,0,0,0,0,0,12464.963,0,0,920.41895,993.1195,1109.9673,14561.893,0,0,0,0,0,22230.424,13021.838,0,13200.431,10003.847,0,11886.216,0,0,0,0,9464.667,0,0,18505.977,280.79626,17522.99,718.9999,0,18908.082,0,1133.6787,27080.107,0,0,719.9699,1587.6328,811.8955,731.9375,0,1619.033,11169.319,2057.8694,6775.942,8386.944,7477.5117,7763.196,9667.711,6996.3164,8594.333,7166.3555,4190.791,7945.5063,4373.1914,
4152,422.2433000052791,4.1266117,,,,94,,,,,,,0,0,0,0,0,0,8586.049,0,0,5873.463,4412.278,0,0,0,0,0,0,567524.25,0,8283.134,0,0,0,426279.47,2575.5408,26327.684,45651.223,0,0,19602.309,514864.25,4195.778,3032.2666,0,345.39685,946433.9,0,78023.336,41811.91,44861.664,4216.3413,577.7361,836089.3,1990.7917,5367.1094,760239.56,10129.851,8249.073,0,0,0,42977.59,55667.33,86874.01,2798.7324,32854.418,634441.5,1145204.0,902133.2,31654.781,0,0,0,0,0,150915.44,96793.47,46823.684,36159.594,86982.92,3726.4377,35829.68,0,0,0,0,63737.016,91849.94,129440.13,173272.3,1063187.1,150400.45,1261066.5,0,173359.66,0,2582603.2,201224.33,0,0,3295089.0,2108497.2,1186654.0,2063919.9,70088.2,2596320.8,274847.38,3278440.0,303357.0,282909.34,245599.44,270180.16,308424.06,270417.3,244536.23,297076.5,275658.6,297745.66,286857.78,
7809,422.28940158187794,6.434345,,,,,,,,,,,0,0,0,0,0,0,4181.9277,0,0,5697.4697,5900.2085,2486.9624,0,0,0,0,0,4105.1343,0,5587.668,0,0,0,5199.046,0,0,2346.5151,0,0,0,4041.8328,0,5296.4893,0,4557.1343,6246.4004,0,0,3064.8818,0,0,0,5552.837,2611.724,2812.9114,5184.935,4723.547,5629.9507,7765.985,4484.513,4391.657,0,0,455.77856,0,0,5918.184,5047.4355,3760.5022,0,6295.741,7119.606,5149.8916,5603.991,6666.9,1280.9808,172.88647,482.6338,2887.0244,1234.7045,1225.6461,0,6081.6196,5940.2563,16465.121,6227.5654,1914.4933,0,0,1054.9852,2333.304,1661.2329,2725.4192,5090.2256,453.58777,5800.2827,481.86224,0,4826.163,5986.663,6050.9316,2222.1697,4974.8975,5036.156,0,4516.7715,0,4776.784,4282.211,0,0,0,0,0,0,0,4433.4395,3049.5037,0,
8441,422.2954964443125,6.915313,,,,,,,,,,,0,0,37566.21,30965.86,36870.57,46435.56,0,19052.965,98297.81,0,0,0,9364.213,22951.115,17225.705,56624.598,20914.639,0,1083.3633,0,0,0,0,0,3938.2744,0,0,0,2624.1648,0,0,0,0,0,0,0,3148.5063,85382.305,0,47289.406,0,4155.7295,0,0,0,0,0,0,0,0,0,65860.63,70922.36,0,13298.997,59804.695,0,0,0,0,0,0,0,0,0,0,0,32110.225,0,0,5218.211,0,0,0,0,0,0,42761.953,14355.816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74023.28,0,4842.656,0,14781.903,3427.9277,3513.8433,0,2184.4553,7166.3374,2923.6355,3576.9126,8476.704,3435.1968,6643.568,
